InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalAmount
INV284019,PROD022,10,2023-04-09,28.61,C0378,286.1
INV443856,PROD041,13,2023-09-21,41.44,C0313,538.72
INV600646,PROD026,4,2023-03-13,9.65,C0045,38.6
INV568436,PROD016,1,2023-05-01,13.41,C0166,13.41
INV111991,PROD018,11,2023-10-21,15.45,C0386,169.95
INV800224,PROD042,12,2023-02-01,34.79,C0134,417.48
INV626930,PROD030,10,2023-12-18,8.41,C0061,84.1
INV409369,PROD046,10,2023-11-24,34.67,C0473,346.70000000000005
INV601410,PROD040,8,2023-03-10,11.35,C0189,90.8
INV675914,PROD030,20,2023-12-26,18.99,C0079,379.79999999999995
INV898867,PROD031,18,2023-04-22,40.2,C0468,723.6
INV651033,PROD044,20,2023-02-11,43.72,C0127,874.4
INV217659,PROD034,12,2023-10-16,4.37,C0229,52.44
INV257131,PROD036,17,2023-10-02,10.51,C0032,178.67
INV315379,PROD021,17,2023-12-15,22.37,C0085,380.29
INV567122,PROD038,16,2023-09-19,5.0,C0368,80.0
INV578987,PROD004,15,2023-08-01,7.03,C0415,105.45
INV858414,PROD004,18,2023-06-07,23.39,C0289,421.02
INV706403,PROD026,9,2023-04-22,40.91,C0012,368.18999999999994
INV667451,PROD003,14,2023-02-02,17.55,C0038,245.70000000000002
INV288724,PROD005,16,2023-07-29,2.07,C0031,33.12
INV570325,PROD009,14,2023-07-15,19.04,C0394,266.56
INV665497,PROD025,13,2023-12-05,4.47,C0446,58.11
INV512151,PROD042,12,2023-10-03,6.37,C0069,76.44
INV412856,PROD009,8,2023-01-12,41.82,C0271,334.56
INV963355,PROD044,18,2023-07-14,21.49,C0238,386.82
INV297636,PROD016,15,2023-05-22,17.63,C0118,264.45
INV539605,PROD047,4,2023-12-05,2.09,C0480,8.36
INV722795,PROD002,8,2023-02-21,10.7,C0315,85.6
INV356622,PROD029,20,2023-01-25,33.77,C0018,675.4000000000001
INV327823,PROD003,13,2023-10-04,22.23,C0380,288.99
INV345536,PROD004,5,2023-05-29,25.44,C0387,127.2
INV910065,PROD047,19,2023-11-03,16.29,C0418,309.51
INV792282,PROD021,8,2023-03-15,15.44,C0345,123.52
INV683761,PROD015,14,2023-02-01,15.37,C0267,215.17999999999998
INV682851,PROD038,6,2023-08-07,31.49,C0486,188.94
INV499669,PROD004,12,2023-12-10,47.11,C0254,565.3199999999999
INV256466,PROD034,11,2023-07-29,34.97,C0403,384.66999999999996
INV352673,PROD025,6,2023-08-31,37.84,C0154,227.04000000000002
INV944917,PROD015,10,2023-03-15,42.95,C0435,429.5
INV684357,PROD004,18,2023-08-02,20.93,C0238,376.74
INV446305,PROD009,13,2023-04-15,12.52,C0272,162.76
INV661654,PROD006,15,2023-02-17,42.43,C0332,636.45
INV734356,PROD013,2,2023-12-11,13.79,C0371,27.58
INV859489,PROD003,3,2023-10-28,9.81,C0309,29.43
INV417915,PROD036,7,2023-06-20,24.23,C0344,169.61
INV883159,PROD001,7,2023-03-02,46.89,C0490,328.23
INV314447,PROD031,8,2023-12-27,34.93,C0387,279.44
INV499152,PROD016,18,2023-05-25,16.42,C0204,295.56000000000006
INV637727,PROD035,12,2023-07-04,15.77,C0239,189.24
INV898625,PROD032,15,2023-08-29,5.38,C0452,80.7
INV147936,PROD021,7,2023-07-31,18.85,C0430,131.95000000000002
INV712401,PROD015,5,2023-10-11,1.3,C0289,6.5
INV445888,PROD047,14,2023-04-11,15.11,C0297,211.54
INV677390,PROD025,19,2023-09-13,41.75,C0118,793.25
INV858705,PROD044,11,2023-09-08,13.24,C0336,145.64000000000001
INV277487,PROD048,16,2023-06-30,23.31,C0329,372.96
INV772985,PROD047,18,2023-10-05,24.67,C0072,444.06000000000006
INV957730,PROD004,17,2023-02-08,2.17,C0491,36.89
INV342675,PROD004,1,2023-11-19,20.91,C0343,20.91
INV578160,PROD046,5,2023-09-16,0.95,C0035,4.75
INV606676,PROD004,20,2023-11-12,32.07,C0192,641.4
INV531319,PROD032,1,2023-10-10,0.83,C0338,0.83
INV400614,PROD002,17,2023-10-02,36.25,C0007,616.25
INV212214,PROD033,14,2023-04-02,40.41,C0009,565.74
INV749887,PROD007,17,2023-04-09,7.87,C0471,133.79
INV182857,PROD017,12,2023-07-23,13.73,C0270,164.76
INV336828,PROD026,15,2023-12-23,28.47,C0192,427.04999999999995
INV896483,PROD044,3,2023-11-29,32.86,C0154,98.58
INV599127,PROD006,13,2023-10-10,19.27,C0017,250.51
INV624139,PROD041,1,2023-02-12,35.29,C0029,35.29
INV653815,PROD028,11,2023-02-18,28.51,C0433,313.61
INV694316,PROD003,8,2023-12-21,10.97,C0471,87.76
INV393992,PROD018,2,2023-12-17,46.25,C0244,92.5
INV991737,PROD035,19,2023-04-02,33.08,C0461,628.52
INV960778,PROD002,7,2023-12-31,29.56,C0162,206.92
INV694223,PROD005,10,2023-05-04,8.54,C0204,85.39999999999999
INV928897,PROD025,18,2023-03-13,16.92,C0428,304.56000000000006
INV156304,PROD047,3,2023-06-27,25.29,C0353,75.87
INV734565,PROD028,8,2023-06-24,42.01,C0051,336.08
INV131064,PROD040,20,2023-06-17,20.14,C0394,402.8
INV679902,PROD018,15,2023-07-02,24.78,C0325,371.70000000000005
INV792764,PROD025,14,2023-10-27,9.69,C0482,135.66
INV847748,PROD006,20,2023-05-07,15.12,C0195,302.4
INV921968,PROD006,9,2023-12-31,8.13,C0038,73.17
INV195966,PROD010,13,2023-02-24,16.18,C0325,210.34
INV207197,PROD020,15,2023-05-19,18.32,C0003,274.8
INV681687,PROD006,6,2023-10-13,21.83,C0068,130.98
INV681141,PROD027,4,2023-07-01,1.8,C0263,7.2
INV112940,PROD039,20,2023-07-17,39.33,C0048,786.5999999999999
INV354533,PROD027,13,2023-10-14,39.07,C0150,507.91
INV245584,PROD034,6,2023-03-28,34.42,C0293,206.52
INV275329,PROD020,9,2023-02-02,24.91,C0138,224.19
INV478666,PROD018,14,2023-02-09,15.34,C0223,214.76
INV580102,PROD016,16,2023-04-11,29.89,C0129,478.24
INV448354,PROD009,10,2023-07-22,0.83,C0055,8.299999999999999
INV561607,PROD040,13,2023-06-18,40.3,C0431,523.9
INV732512,PROD028,20,2023-06-14,7.24,C0172,144.8
INV517584,PROD045,7,2023-04-01,24.21,C0486,169.47
INV614858,PROD021,10,2023-11-21,36.88,C0496,368.8
INV956156,PROD037,8,2023-05-24,16.63,C0496,133.04
INV309505,PROD026,12,2023-10-16,6.14,C0403,73.67999999999999
INV128223,PROD035,6,2023-10-09,34.24,C0304,205.44
INV559753,PROD047,15,2023-04-18,47.18,C0488,707.7
INV805668,PROD019,3,2023-07-29,41.04,C0409,123.12
INV261630,PROD009,10,2023-12-04,12.48,C0256,124.80000000000001
INV602514,PROD028,13,2023-11-03,4.16,C0367,54.08
INV538620,PROD026,18,2023-12-21,25.58,C0299,460.43999999999994
INV722665,PROD003,12,2023-10-02,35.23,C0279,422.76
INV796982,PROD006,4,2023-12-03,38.56,C0327,154.24
INV810380,PROD011,20,2023-11-27,2.69,C0182,53.8
INV211090,PROD026,11,2023-08-09,48.3,C0332,531.3
INV685098,PROD007,9,2023-09-23,11.49,C0006,103.41
INV510133,PROD045,19,2023-07-11,11.44,C0298,217.35999999999999
INV461724,PROD044,19,2023-03-19,34.68,C0238,658.92
INV221707,PROD031,4,2023-02-13,15.12,C0013,60.48
INV577450,PROD047,5,2023-06-25,17.74,C0426,88.69999999999999
INV202365,PROD014,17,2023-09-01,24.4,C0402,414.79999999999995
INV146853,PROD047,15,2023-06-03,16.29,C0225,244.35
INV779445,PROD046,4,2023-06-25,1.62,C0415,6.48
INV641058,PROD044,6,2023-05-05,46.53,C0056,279.18
INV584498,PROD036,6,2023-08-07,16.88,C0090,101.28
INV553125,PROD026,6,2023-12-03,9.73,C0119,58.38
INV720970,PROD002,20,2023-08-19,44.21,C0203,884.2
INV391865,PROD025,1,2023-04-16,35.38,C0220,35.38
INV296041,PROD046,3,2023-10-02,29.08,C0386,87.24
INV803281,PROD021,7,2023-05-15,23.15,C0188,162.04999999999998
INV725969,PROD032,17,2023-06-10,48.31,C0442,821.27
INV469082,PROD040,13,2023-06-28,29.56,C0199,384.28
INV840282,PROD030,20,2023-12-11,9.04,C0433,180.79999999999998
INV240454,PROD020,20,2023-12-11,29.71,C0410,594.2
INV491439,PROD008,8,2023-04-04,15.62,C0161,124.96
INV244564,PROD010,17,2023-11-02,19.73,C0356,335.41
INV663483,PROD025,14,2023-11-22,9.69,C0295,135.66
INV402865,PROD042,6,2023-09-08,27.97,C0356,167.82
INV156215,PROD012,11,2023-11-14,42.18,C0072,463.98
INV954815,PROD023,1,2023-04-10,24.49,C0444,24.49
INV817956,PROD036,17,2023-07-29,32.83,C0197,558.11
INV692862,PROD027,15,2023-02-12,24.69,C0252,370.35
INV335765,PROD049,8,2023-05-21,14.96,C0016,119.68
INV878586,PROD019,6,2023-10-17,39.15,C0276,234.89999999999998
INV219754,PROD032,18,2023-10-21,25.78,C0396,464.04
INV896922,PROD035,12,2023-01-22,27.33,C0138,327.96
INV207391,PROD029,18,2023-08-06,11.32,C0369,203.76
INV571578,PROD042,8,2023-01-17,15.24,C0377,121.92
INV913308,PROD023,3,2023-03-02,22.23,C0135,66.69
INV822608,PROD016,7,2023-10-29,40.63,C0416,284.41
INV746081,PROD046,20,2023-03-26,31.82,C0180,636.4
INV467856,PROD014,7,2023-10-19,40.37,C0072,282.59
INV838253,PROD018,20,2023-06-15,27.17,C0273,543.4000000000001
INV812296,PROD019,19,2023-09-21,13.73,C0150,260.87
INV162165,PROD007,5,2023-07-30,48.16,C0418,240.79999999999998
INV361805,PROD042,5,2023-03-09,35.22,C0142,176.1
INV511776,PROD046,11,2023-12-13,41.51,C0075,456.60999999999996
INV534346,PROD010,19,2023-11-18,31.8,C0251,604.2
INV522419,PROD029,3,2023-02-17,31.86,C0193,95.58
INV576782,PROD048,9,2023-07-08,34.89,C0264,314.01
INV866437,PROD032,11,2023-02-17,29.31,C0487,322.40999999999997
INV517035,PROD030,12,2023-10-01,42.58,C0498,510.96
INV968581,PROD028,7,2023-06-15,24.99,C0112,174.92999999999998
INV993829,PROD022,18,2023-10-17,29.11,C0146,523.98
INV921967,PROD022,2,2023-11-17,2.77,C0249,5.54
INV562721,PROD030,1,2023-03-22,6.65,C0429,6.65
INV238320,PROD001,14,2023-12-19,10.51,C0234,147.14
INV197874,PROD042,10,2023-05-21,8.37,C0452,83.69999999999999
INV780432,PROD024,9,2023-12-07,4.58,C0336,41.22
INV891918,PROD004,13,2023-12-25,31.47,C0085,409.11
INV323788,PROD028,3,2023-01-01,35.33,C0120,105.99
INV813013,PROD005,5,2023-09-23,29.89,C0245,149.45
INV542828,PROD001,1,2023-03-03,34.93,C0228,34.93
INV193670,PROD009,16,2023-07-16,4.01,C0356,64.16
INV243790,PROD007,4,2023-06-03,16.01,C0375,64.04
INV249792,PROD049,5,2023-12-13,32.26,C0196,161.29999999999998
INV272088,PROD034,19,2023-11-29,0.92,C0036,17.48
INV531709,PROD023,7,2023-03-19,31.59,C0226,221.13
INV205345,PROD044,15,2023-02-14,43.07,C0316,646.05
INV468611,PROD049,4,2023-07-16,29.68,C0072,118.72
INV390421,PROD028,11,2023-05-07,39.66,C0494,436.26
INV856211,PROD006,8,2023-11-04,27.89,C0331,223.12
INV416302,PROD019,1,2023-12-04,42.47,C0312,42.47
INV409898,PROD034,20,2023-07-20,25.72,C0106,514.4
INV352792,PROD004,8,2023-02-27,25.0,C0331,200.0
INV478638,PROD041,20,2023-01-07,4.02,C0256,80.39999999999999
INV541307,PROD021,5,2023-10-19,19.65,C0479,98.25
INV117500,PROD035,6,2023-02-07,38.25,C0188,229.5
INV163406,PROD005,1,2023-01-21,13.48,C0301,13.48
INV625387,PROD026,17,2023-12-31,14.68,C0486,249.56
INV771652,PROD027,14,2023-02-12,35.24,C0393,493.36
INV424960,PROD035,20,2023-02-12,8.06,C0275,161.20000000000002
INV662445,PROD033,7,2023-03-21,48.73,C0041,341.10999999999996
INV814138,PROD026,19,2023-11-29,31.9,C0168,606.1
INV160718,PROD005,10,2023-05-03,35.08,C0330,350.79999999999995
INV738407,PROD006,14,2023-11-10,6.24,C0126,87.36
INV243876,PROD020,6,2023-12-29,6.41,C0029,38.46
INV648410,PROD001,6,2023-06-27,25.07,C0360,150.42000000000002
INV886197,PROD047,9,2023-03-06,8.76,C0265,78.84
INV451284,PROD018,4,2023-01-16,38.69,C0400,154.76
INV846925,PROD028,9,2023-05-15,26.43,C0414,237.87
INV477617,PROD037,3,2023-09-19,25.06,C0500,75.17999999999999
INV367508,PROD032,19,2023-03-22,8.76,C0029,166.44
INV339499,PROD007,19,2023-03-01,33.87,C0396,643.53
INV356430,PROD033,1,2023-01-07,2.68,C0380,2.68
INV287654,PROD031,12,2023-03-18,19.46,C0024,233.52
INV539740,PROD003,18,2023-12-02,40.25,C0477,724.5
INV384434,PROD021,8,2023-06-13,21.1,C0115,168.8
INV806033,PROD005,19,2023-09-15,18.95,C0423,360.05
INV148159,PROD004,6,2023-09-22,11.55,C0462,69.30000000000001
INV911102,PROD026,3,2023-05-25,43.91,C0489,131.73
INV108356,PROD020,11,2023-08-22,4.78,C0433,52.580000000000005
INV875501,PROD013,10,2023-06-05,28.41,C0189,284.1
INV910143,PROD016,15,2023-09-10,18.73,C0319,280.95
INV257880,PROD013,18,2023-05-06,38.14,C0398,686.52
INV766833,PROD027,1,2023-06-27,12.03,C0004,12.03
INV895794,PROD045,1,2023-01-01,47.57,C0430,47.57
INV349736,PROD025,10,2023-09-29,5.65,C0337,56.5
INV846221,PROD032,2,2023-03-14,48.64,C0215,97.28
INV533121,PROD006,2,2023-09-24,46.1,C0144,92.2
INV708982,PROD024,15,2023-02-13,48.74,C0359,731.1
INV178465,PROD033,5,2023-07-21,32.04,C0049,160.2
INV348273,PROD037,2,2023-03-08,22.03,C0304,44.06
INV834764,PROD017,11,2023-07-21,46.34,C0150,509.74
INV344959,PROD048,11,2023-05-20,16.24,C0426,178.64
INV214266,PROD013,5,2023-10-27,39.11,C0039,195.55
INV526259,PROD007,6,2023-06-10,22.75,C0080,136.5
INV573869,PROD035,12,2023-04-17,48.25,C0062,579.0
INV265271,PROD030,9,2023-02-16,42.7,C0158,384.3
INV732608,PROD044,10,2023-12-23,41.41,C0414,414.09999999999997
INV360276,PROD014,11,2023-12-31,7.84,C0021,86.24
INV413357,PROD023,13,2023-12-13,25.92,C0496,336.96000000000004
INV682959,PROD012,1,2023-08-20,47.63,C0134,47.63
INV942946,PROD036,8,2023-02-22,5.19,C0384,41.52
INV237064,PROD009,4,2023-04-24,1.09,C0407,4.36
INV188121,PROD026,12,2023-11-27,34.47,C0102,413.64
INV122859,PROD038,9,2023-02-08,45.91,C0299,413.18999999999994
INV988432,PROD013,15,2023-02-17,40.56,C0034,608.4000000000001
INV153097,PROD022,4,2023-08-25,2.61,C0425,10.44
INV620226,PROD037,14,2023-07-22,41.17,C0087,576.38
INV296242,PROD025,14,2023-04-20,9.05,C0016,126.70000000000002
INV743937,PROD018,15,2023-01-18,44.23,C0141,663.4499999999999
INV532005,PROD040,8,2023-09-13,32.54,C0318,260.32
INV501620,PROD036,16,2023-05-24,3.52,C0452,56.32
INV361250,PROD027,7,2023-09-27,32.31,C0071,226.17000000000002
INV602985,PROD035,1,2023-07-03,49.48,C0323,49.48
INV437226,PROD032,12,2023-09-15,45.68,C0279,548.16
INV329659,PROD018,6,2023-11-02,1.79,C0199,10.74
INV655149,PROD018,2,2023-08-30,40.53,C0016,81.06
INV359896,PROD038,8,2023-02-21,48.71,C0184,389.68
INV901164,PROD016,9,2023-01-29,26.92,C0337,242.28000000000003
INV472039,PROD015,19,2023-07-18,42.4,C0486,805.6
INV945372,PROD012,6,2023-06-12,12.21,C0479,73.26
INV837623,PROD045,12,2023-01-15,45.74,C0378,548.88
INV297377,PROD023,19,2023-10-16,28.4,C0359,539.6
INV139807,PROD032,18,2023-09-09,15.8,C0429,284.40000000000003
INV652021,PROD004,8,2023-01-11,30.28,C0047,242.24
INV945619,PROD001,11,2023-04-14,45.94,C0245,505.34
INV162448,PROD022,6,2023-06-15,45.98,C0067,275.88
INV911982,PROD010,19,2023-03-14,35.38,C0012,672.22
INV838761,PROD034,12,2023-07-11,48.05,C0057,576.5999999999999
INV416423,PROD043,13,2023-06-22,29.51,C0483,383.63
INV930307,PROD009,6,2023-08-12,36.75,C0166,220.5
INV827250,PROD032,11,2023-10-15,9.12,C0328,100.32
INV954017,PROD040,12,2023-10-29,11.55,C0456,138.60000000000002
INV233534,PROD025,10,2023-05-31,36.83,C0090,368.29999999999995
INV510623,PROD047,1,2023-10-21,47.47,C0091,47.47
INV948095,PROD037,2,2023-06-12,9.51,C0436,19.02
INV620287,PROD040,8,2023-02-23,32.16,C0496,257.28
INV276042,PROD022,3,2023-06-13,12.28,C0073,36.839999999999996
INV319869,PROD006,11,2023-05-16,22.61,C0326,248.70999999999998
INV855408,PROD045,3,2023-02-25,17.85,C0128,53.550000000000004
INV274418,PROD004,13,2023-08-03,22.19,C0001,288.47
INV672547,PROD027,16,2023-06-29,44.15,C0453,706.4
INV782591,PROD007,16,2023-10-23,39.54,C0193,632.64
INV938016,PROD044,8,2023-02-07,8.55,C0389,68.4
INV209812,PROD003,10,2023-05-14,1.49,C0434,14.9
INV867541,PROD022,6,2023-03-24,44.45,C0038,266.70000000000005
INV606186,PROD036,3,2023-11-11,17.23,C0039,51.69
INV736818,PROD002,14,2023-03-26,47.15,C0361,660.1
INV315535,PROD028,6,2023-06-19,3.15,C0456,18.9
INV378150,PROD013,14,2023-10-04,35.01,C0499,490.14
INV511987,PROD019,10,2023-01-26,12.26,C0339,122.6
INV104000,PROD036,16,2023-07-04,8.1,C0293,129.6
INV729371,PROD006,10,2023-11-17,41.28,C0219,412.8
INV769191,PROD013,4,2023-03-29,1.77,C0246,7.08
INV923002,PROD006,16,2023-06-07,42.27,C0150,676.32
INV195563,PROD031,16,2023-05-16,44.8,C0204,716.8
INV487345,PROD035,13,2023-07-15,9.65,C0329,125.45
INV376195,PROD029,2,2023-08-27,13.53,C0096,27.06
INV799891,PROD018,19,2023-12-23,3.55,C0116,67.45
INV893202,PROD006,12,2023-07-31,40.5,C0050,486.0
INV958160,PROD015,18,2023-07-18,3.52,C0302,63.36
INV700534,PROD027,18,2023-09-01,34.51,C0268,621.18
INV995420,PROD016,16,2023-07-22,15.29,C0452,244.64
INV939333,PROD003,17,2023-09-22,28.78,C0366,489.26
INV281276,PROD044,20,2023-08-18,7.8,C0293,156.0
INV144748,PROD011,7,2023-03-06,40.52,C0486,283.64000000000004
INV255061,PROD006,14,2023-11-18,10.5,C0217,147.0
INV191254,PROD039,9,2023-02-04,16.33,C0428,146.96999999999997
INV644932,PROD036,13,2023-05-22,27.83,C0199,361.78999999999996
INV217984,PROD001,20,2023-08-03,29.59,C0235,591.8
INV895216,PROD010,5,2023-10-26,28.55,C0213,142.75
INV923914,PROD007,4,2023-02-21,28.35,C0494,113.4
INV501650,PROD035,12,2023-05-16,43.96,C0147,527.52
INV280564,PROD032,19,2023-01-20,30.64,C0336,582.16
INV827356,PROD026,5,2023-12-15,31.1,C0142,155.5
INV824056,PROD003,13,2023-06-19,44.53,C0206,578.89
INV121215,PROD004,16,2023-07-10,46.08,C0122,737.28
INV999924,PROD020,10,2023-09-09,14.38,C0173,143.8
INV240913,PROD044,4,2023-04-27,48.64,C0357,194.56
INV382507,PROD048,15,2023-06-14,38.81,C0154,582.1500000000001
INV563173,PROD027,20,2023-04-07,32.45,C0374,649.0
INV960899,PROD027,16,2023-07-11,38.09,C0109,609.44
INV631413,PROD033,6,2023-12-30,3.75,C0029,22.5
INV282176,PROD009,17,2023-01-15,44.03,C0207,748.51
INV153015,PROD013,2,2023-08-22,12.85,C0099,25.7
INV629663,PROD024,7,2023-08-26,14.06,C0471,98.42
INV490559,PROD041,4,2023-05-04,34.22,C0204,136.88
INV715388,PROD039,15,2023-08-31,9.29,C0251,139.35
INV885342,PROD023,12,2023-05-13,8.59,C0283,103.08
INV152062,PROD045,3,2023-07-17,14.61,C0426,43.83
INV336047,PROD037,7,2023-11-28,42.93,C0084,300.51
INV121026,PROD014,9,2023-09-20,32.75,C0347,294.75
INV778818,PROD044,1,2023-03-09,23.97,C0443,23.97
INV944193,PROD039,1,2023-11-08,11.58,C0089,11.58
INV992952,PROD020,9,2023-07-12,21.48,C0483,193.32
INV810091,PROD030,9,2023-06-04,11.3,C0179,101.7
INV636361,PROD040,13,2023-01-04,29.43,C0267,382.59
INV396408,PROD024,18,2023-11-08,32.54,C0340,585.72
INV389913,PROD044,4,2023-06-22,24.35,C0153,97.4
INV783112,PROD021,9,2023-12-31,13.43,C0328,120.87
INV159532,PROD013,5,2023-05-04,26.11,C0153,130.55
INV246726,PROD039,13,2023-12-15,33.2,C0413,431.6
INV538897,PROD002,16,2023-05-13,49.87,C0370,797.92
INV955653,PROD025,2,2023-10-20,29.36,C0208,58.72
INV923024,PROD022,8,2023-11-23,34.47,C0098,275.76
INV981473,PROD043,12,2023-03-29,25.61,C0244,307.32
INV234159,PROD036,6,2023-08-30,15.04,C0337,90.24
INV812730,PROD017,18,2023-04-04,38.26,C0380,688.68
INV880360,PROD022,3,2023-04-25,11.5,C0461,34.5
INV489737,PROD020,14,2023-06-19,39.51,C0447,553.14
INV593393,PROD038,10,2023-03-02,23.46,C0134,234.60000000000002
INV174675,PROD041,19,2023-11-14,29.23,C0028,555.37
INV500209,PROD013,17,2023-12-15,6.43,C0242,109.31
INV244037,PROD020,14,2023-03-19,3.18,C0272,44.52
INV250181,PROD022,14,2023-08-23,49.37,C0103,691.18
INV448787,PROD046,6,2023-09-07,39.06,C0162,234.36
INV574012,PROD012,11,2023-01-03,31.91,C0324,351.01
INV613358,PROD014,6,2023-03-23,29.03,C0141,174.18
INV764259,PROD049,3,2023-08-11,6.91,C0403,20.73
INV104895,PROD026,14,2023-07-16,48.28,C0220,675.9200000000001
INV437864,PROD035,7,2023-01-08,36.67,C0020,256.69
INV757128,PROD034,7,2023-01-03,1.39,C0388,9.729999999999999
INV427252,PROD016,8,2023-06-26,34.83,C0376,278.64
INV275133,PROD007,13,2023-06-06,25.42,C0067,330.46000000000004
INV863187,PROD003,10,2023-08-22,47.45,C0034,474.5
INV240288,PROD039,17,2023-12-18,17.22,C0267,292.74
INV951452,PROD032,12,2023-03-26,37.63,C0176,451.56000000000006
INV321449,PROD002,8,2023-03-09,11.6,C0207,92.8
INV484398,PROD002,19,2023-03-05,25.48,C0376,484.12
INV368214,PROD042,2,2023-11-24,19.07,C0365,38.14
INV794125,PROD035,20,2023-01-25,2.91,C0395,58.2
INV537020,PROD042,1,2023-03-01,2.89,C0056,2.89
INV835962,PROD025,4,2023-08-31,27.59,C0228,110.36
INV205885,PROD014,1,2023-12-05,15.41,C0079,15.41
INV243826,PROD034,9,2023-12-25,31.33,C0340,281.96999999999997
INV396439,PROD007,17,2023-03-02,36.08,C0215,613.36
INV915749,PROD007,16,2023-04-13,10.33,C0059,165.28
INV409698,PROD034,7,2023-07-29,18.22,C0135,127.53999999999999
INV821634,PROD003,18,2023-04-17,25.07,C0083,451.26
INV804258,PROD031,11,2023-01-07,12.11,C0478,133.20999999999998
INV194458,PROD008,19,2023-03-18,33.62,C0046,638.78
INV368322,PROD033,3,2023-02-21,36.32,C0400,108.96000000000001
INV376955,PROD015,15,2023-06-01,49.44,C0330,741.5999999999999
INV993647,PROD004,4,2023-01-21,40.75,C0238,163.0
INV199613,PROD024,11,2023-03-01,21.59,C0149,237.49
INV795578,PROD049,2,2023-03-12,0.98,C0436,1.96
INV752011,PROD011,11,2023-08-13,18.2,C0332,200.2
INV291752,PROD047,3,2023-06-25,18.94,C0138,56.82000000000001
INV976303,PROD026,13,2023-05-20,48.13,C0059,625.69
INV935620,PROD045,16,2023-11-29,40.1,C0198,641.6
INV985364,PROD008,5,2023-01-31,34.96,C0086,174.8
INV941235,PROD007,14,2023-09-05,45.61,C0082,638.54
INV917012,PROD044,15,2023-07-14,9.47,C0292,142.05
INV606545,PROD040,1,2023-03-08,43.2,C0184,43.2
INV148205,PROD032,4,2023-08-14,44.44,C0472,177.76
INV650311,PROD017,11,2023-12-14,1.11,C0033,12.21
INV802382,PROD048,19,2023-04-25,36.33,C0393,690.27
INV748270,PROD022,17,2023-12-25,26.39,C0448,448.63
INV809147,PROD028,8,2023-12-06,24.36,C0049,194.88
INV742686,PROD025,5,2023-10-13,42.03,C0329,210.15
INV993251,PROD001,6,2023-08-29,25.53,C0028,153.18
INV352593,PROD011,3,2023-06-14,37.7,C0254,113.10000000000001
INV774567,PROD018,2,2023-10-09,25.59,C0170,51.18
INV940183,PROD026,8,2023-08-16,4.4,C0194,35.2
INV431414,PROD029,3,2023-08-17,42.9,C0294,128.7
INV137572,PROD032,1,2023-07-31,5.58,C0061,5.58
INV749137,PROD036,1,2023-11-06,41.38,C0286,41.38
INV804091,PROD020,17,2023-12-02,28.34,C0327,481.78
INV985331,PROD022,12,2023-04-25,41.35,C0234,496.20000000000005
INV596116,PROD022,18,2023-11-04,38.49,C0233,692.82
INV202170,PROD043,12,2023-02-28,35.94,C0367,431.28
INV970196,PROD043,8,2023-07-01,0.61,C0389,4.88
INV211486,PROD019,18,2023-12-26,26.34,C0325,474.12
INV212157,PROD011,16,2023-07-29,7.45,C0024,119.2
INV326061,PROD040,7,2023-07-21,9.78,C0131,68.46
INV148759,PROD013,11,2023-08-01,5.83,C0235,64.13
INV579605,PROD041,19,2023-08-19,6.6,C0475,125.39999999999999
INV104548,PROD038,17,2023-09-13,7.16,C0338,121.72
INV979562,PROD048,2,2023-08-10,27.88,C0272,55.76
INV825423,PROD031,17,2023-04-01,39.16,C0300,665.7199999999999
INV729718,PROD012,5,2023-12-03,5.63,C0297,28.15
INV738576,PROD021,17,2023-08-03,44.13,C0311,750.21
INV408463,PROD045,8,2023-06-25,14.04,C0469,112.32
INV884782,PROD009,5,2023-12-25,20.93,C0232,104.65
INV872610,PROD020,18,2023-12-31,43.11,C0263,775.98
INV849086,PROD036,7,2023-11-16,10.44,C0479,73.08
INV844904,PROD044,12,2023-03-09,46.1,C0149,553.2
INV438041,PROD012,17,2023-11-23,27.35,C0333,464.95000000000005
INV698357,PROD008,12,2023-10-26,28.33,C0364,339.96
INV399817,PROD043,14,2023-10-01,33.88,C0483,474.32000000000005
INV499371,PROD028,1,2023-01-13,26.38,C0450,26.38
INV400538,PROD004,2,2023-03-24,10.4,C0075,20.8
INV922458,PROD017,5,2023-12-20,42.05,C0350,210.25
INV207458,PROD014,18,2023-08-20,2.1,C0152,37.800000000000004
INV688534,PROD044,18,2023-11-28,43.31,C0316,779.58
INV401610,PROD016,17,2023-12-23,39.32,C0200,668.44
INV536801,PROD043,2,2023-07-18,46.36,C0355,92.72
INV113595,PROD044,11,2023-01-28,48.31,C0490,531.4100000000001
